symbol_stack_unwind,num_filesystem_inputs,exit_status,perc_cpu_used,avg_size_unshared_data_area_Kb,num_waits,avg_size_unshared_text_area_Kb,max_resident_size_Kb,cpu_sec_user_mode,num_swapped,symbol_ro_data_local,avg_total_memory_used_Kb,symbol_unique_global,elapsed_real_time_sec,num_major_page_faults,symbol_ro_data_global,num_signals,num_involuntary_context_switch,symbol_text_global,FileName,num_minor_page_faults,symbol_text_local,FileSize,symbol_debug,num_socket_msg_sent,cpu_sec_kernel_mode,num_socket_msg_recv,num_filesystem_outputs
0,128,0,69%,0,201,0,33472,0.29,0,0,0,0,0.60,0,0,0,55,3,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/DDirectory/DD_Memory.c.o,2192,0,20152,0,0,0.12,0,128
0,0,0,81%,0,184,0,37312,0.67,0,0,0,0,1.03,0,0,0,57,1,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/DDirectory/DD_Update.c.o,2276,0,40504,0,0,0.17,0,256
0,0,0,72%,0,177,0,32768,0.31,0,0,0,0,0.51,0,0,0,30,2,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/DDirectory/DD_Hash2.c.o,2180,0,18400,0,0,0.05,0,128
0,128,0,73%,0,196,0,32128,0.29,0,0,0,0,0.57,0,0,0,33,1,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/DDirectory/DD_Print.c.o,2171,0,20536,0,0,0.13,0,128
0,128,0,75%,0,212,0,32320,0.29,0,0,0,0,0.61,0,0,0,52,1,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/DDirectory/DD_Stats.c.o,2174,0,20920,0,0,0.17,0,128
0,0,0,76%,0,187,0,31296,0.30,0,0,0,0,0.50,0,0,0,46,1,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/DDirectory/DD_Set_Hash_Fn.c.o,2157,1,18784,0,0,0.07,0,128
0,0,0,91%,0,162,0,36224,0.65,0,0,0,0,0.84,0,0,0,31,2,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/DDirectory/DD_Find.c.o,2246,0,40680,0,0,0.11,0,256
0,0,0,79%,0,170,0,33664,0.42,0,0,0,0,0.68,0,0,0,61,3,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/DDirectory/DD_Create.c.o,2197,0,30656,0,0,0.11,0,256
0,0,0,78%,0,179,0,34560,0.36,0,0,0,0,0.66,0,0,0,47,1,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/DDirectory/DD_Set_Neighbor_Hash_Fn2.c.o,2211,4,27088,0,0,0.15,0,128
0,0,0,81%,0,158,0,34368,0.53,0,0,0,0,0.75,0,0,0,32,12,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/Memory/mem.c.o,2211,0,39888,0,0,0.08,0,256
0,0,0,74%,0,164,0,32064,0.26,0,0,0,0,0.54,0,0,0,50,2,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/Timer/timer.c.o,2171,0,28376,0,0,0.14,0,128
0,0,0,84%,0,148,0,33920,0.44,0,0,0,0,0.67,0,0,0,37,11,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/Timer/zoltan_timer.c.o,2207,0,47112,0,0,0.12,0,256
0,0,0,78%,0,116,0,26816,0.15,0,0,0,0,0.30,0,0,0,35,2,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/shared/zoltan_align.c.o,2081,0,3896,0,0,0.08,0,128
0,0,0,78%,0,191,0,31232,0.29,0,0,0,0,0.46,0,0,0,37,3,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/shared/zoltan_id.c.o,2158,0,18592,0,0,0.07,0,128
0,128,0,76%,0,180,0,32640,0.34,0,0,0,0,0.61,0,0,0,77,1,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/Communication/comm_invert_map.c.o,2180,0,21744,0,0,0.12,0,128
0,128,0,81%,0,159,0,34048,0.41,0,0,0,0,0.63,0,0,0,36,1,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/Communication/comm_invert_plan.c.o,2214,0,23144,0,0,0.10,0,128
0,0,0,76%,0,263,0,31424,0.25,0,0,0,0,0.49,0,0,0,51,1,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/Communication/comm_exchange_sizes.c.o,2160,0,17136,0,0,0.12,0,128
0,128,0,84%,0,161,0,34816,0.53,0,0,0,0,0.75,0,0,0,26,1,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/Communication/comm_resize.c.o,2237,0,30288,0,0,0.09,0,256
0,0,0,81%,0,142,0,32384,0.33,0,0,0,0,0.53,0,0,0,55,1,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/Communication/comm_sort_ints.c.o,2176,0,14336,0,0,0.10,0,128
